армия	<div style="font-size:1.5em; margin-bottom: 0.5em;">армия</div>, -и <i>ж</i> <b><span style="color:#569cd6;font-weight:bold;">កងទ័ព</span></b>; Советская Армия <b><span style="color:#4ec9b0;font-weight:bold;">កងទ័ព</span><span style="color:#c586c0;font-weight:bold;">សូវៀត</span></b>; служить в армии <b><span style="color:#dcdcaa;font-weight:bold;">បម្រើកងទ័ព</span></b>
артиллерия	<div style="font-size:1.5em; margin-bottom: 0.5em;">артиллерия</div>, -и <i>ж (мн. нет)</i> <b><span style="color:#569cd6;font-weight:bold;">កងកាំភ្លើងធំ</span>, <span style="color:#4ec9b0;font-weight:bold;">កាំភ្លើងធំ</span></b>; тяжёлая артиллерия <b><span style="color:#c586c0;font-weight:bold;">កាំភ្លើង</span> <span style="color:#dcdcaa;font-weight:bold;">ធំ</span> <span style="color:#ce9178;font-weight:bold;">ធុន</span> <span style="color:#569cd6;font-weight:bold;">ធ្ងន់</span></b>
артист	<div style="font-size:1.5em; margin-bottom: 0.5em;">артист</div>, -а <i>м</i> <b><span style="color:#569cd6;font-weight:bold;">សិល្បករ</span></b>; артист кино <b><span style="color:#4ec9b0;font-weight:bold;">សិល្បករ</span> <span style="color:#c586c0;font-weight:bold;">កុន</span>, <span style="color:#dcdcaa;font-weight:bold;">សិល្បករ</span><span style="color:#ce9178;font-weight:bold;">ភាពយន្ត</span></b>; заслуженный артист республики <b><span style="color:#569cd6;font-weight:bold;">សិល្បករ</span> <span style="color:#4ec9b0;font-weight:bold;">ឆ្នើម</span> <span style="color:#c586c0;font-weight:bold;">នា</span> <span style="color:#dcdcaa;font-weight:bold;">នៃ</span> <span style="color:#ce9178;font-weight:bold;">សាធារណរដ្ឋ</span></b>; народный артист СССР <b><span style="color:#569cd6;font-weight:bold;">សិល្បករ</span><span style="color:#4ec9b0;font-weight:bold;">ប្រជាជន</span><span style="color:#c586c0;font-weight:bold;">នៃ</span> <span style="color:#dcdcaa;font-weight:bold;">សហភាពសូវៀត</span></b>
аспирант	<div style="font-size:1.5em; margin-bottom: 0.5em;">аспирант</div>, -а <i>м</i> <b><span style="color:#569cd6;font-weight:bold;">កម្មសិក្សាការី</span><span style="color:#4ec9b0;font-weight:bold;">និក្ខេបបទ</span>, <span style="color:#c586c0;font-weight:bold;">អាស្ពរ៉ង់</span></b>
аспирантура	<div style="font-size:1.5em; margin-bottom: 0.5em;">аспирантура</div>, -ы <i>ж (мн. нет)</i> <b><span style="color:#569cd6;font-weight:bold;">ថ្នាក់</span><span style="color:#4ec9b0;font-weight:bold;">កម្មសិក្សា</span><span style="color:#c586c0;font-weight:bold;">និក្ខេបបទ</span></b>; учиться в аспирантуре <b><span style="color:#dcdcaa;font-weight:bold;">រៀន</span><span style="color:#ce9178;font-weight:bold;">ថ្នាក់</span><span style="color:#569cd6;font-weight:bold;">កម្មសិក្សា</span><span style="color:#4ec9b0;font-weight:bold;">និក្ខេបបទ</span></b>
атака	<div style="font-size:1.5em; margin-bottom: 0.5em;">атака</div>, -и <i>ж</i> <b><span style="color:#569cd6;font-weight:bold;">ការ</span><span style="color:#4ec9b0;font-weight:bold;">វាយ</span><span style="color:#c586c0;font-weight:bold;">ប្រយុទ្ធ</span>, <span style="color:#dcdcaa;font-weight:bold;">ការវាយប្រហារ</span>, <span style="color:#ce9178;font-weight:bold;">ការ</span><span style="color:#569cd6;font-weight:bold;">វាយលុក</span></b>; идти в атаку <b><span style="color:#4ec9b0;font-weight:bold;">ចូល</span><span style="color:#c586c0;font-weight:bold;">ធ្វើការ</span><span style="color:#dcdcaa;font-weight:bold;">វាយ</span><span style="color:#ce9178;font-weight:bold;">ប្រយុទ្ធ</span></b>; отразить атаку противника <b><span style="color:#569cd6;font-weight:bold;">ប្រយុទ្ធ</span><span style="color:#4ec9b0;font-weight:bold;">ទប់ទល់</span><span style="color:#c586c0;font-weight:bold;">ការវាយប្រហារ</span><span style="color:#dcdcaa;font-weight:bold;">របស់</span><span style="color:#ce9178;font-weight:bold;">សត្រូវ</span></b>
атмосфера	<div style="font-size:1.5em; margin-bottom: 0.5em;">атмосфера</div>, -ы <i>ж (мн. нет)</i> 1. <b><span style="color:#569cd6;font-weight:bold;">អាកាស</span>, <span style="color:#4ec9b0;font-weight:bold;">ធាតុអាកាស</span></b>; атмосфера Земли <b><span style="color:#c586c0;font-weight:bold;">ធាតុ</span> <span style="color:#dcdcaa;font-weight:bold;">អាកាស</span> <span style="color:#ce9178;font-weight:bold;">នៅ</span> <span style="color:#569cd6;font-weight:bold;">លើ</span> <span style="color:#4ec9b0;font-weight:bold;">ផែនដី</span></b> 2. <i>перен.</i> <b><span style="color:#c586c0;font-weight:bold;">បរិយាកាស</span></b>; в атмосфере дружбы <b><span style="color:#dcdcaa;font-weight:bold;">នៅ</span> <span style="color:#ce9178;font-weight:bold;">ក្នុង</span><span style="color:#569cd6;font-weight:bold;">បរិយាកាស</span><span style="color:#4ec9b0;font-weight:bold;">មិត្តភាព</span></b>
атомный	<div style="font-size:1.5em; margin-bottom: 0.5em;">атомный</div>, -ая, -ое, -ые <b><span style="color:#569cd6;font-weight:bold;">បរមាណូ</span></b>; атомная энергия <b><span style="color:#4ec9b0;font-weight:bold;">ថាមពលបរមាណូ</span></b>
аудитория	<div style="font-size:1.5em; margin-bottom: 0.5em;">аудитория</div>, -и <i>ж</i> <b><span style="color:#569cd6;font-weight:bold;">បន្ទប់រៀន</span>, <span style="color:#4ec9b0;font-weight:bold;">ថ្នាក់រៀន</span></b>; студенты вышли из аудитории <b><span style="color:#c586c0;font-weight:bold;">និស្សិត</span><span style="color:#dcdcaa;font-weight:bold;">ចេញពី</span><span style="color:#ce9178;font-weight:bold;">បន្ទប់រៀន</span></b>
афиша	<div style="font-size:1.5em; margin-bottom: 0.5em;">афиша</div>, -и <i>ж</i> <b><span style="color:#569cd6;font-weight:bold;">ប័ណ្ណប្រកាស</span><span style="color:#4ec9b0;font-weight:bold;">ដំណឹង</span></b>
аэродром	<div style="font-size:1.5em; margin-bottom: 0.5em;">аэродром</div>, -а <i>м</i> <b><span style="color:#569cd6;font-weight:bold;">ព្រលាន</span><span style="color:#4ec9b0;font-weight:bold;">យន្តហោះ</span>, <span style="color:#c586c0;font-weight:bold;">ចំណតយន្តហោះ</span></b>; военный аэродром <b><span style="color:#dcdcaa;font-weight:bold;">ព្រលាន</span><span style="color:#ce9178;font-weight:bold;">យន្តហោះ</span><span style="color:#569cd6;font-weight:bold;">យោធា</span></b>
аэропорт	<div style="font-size:1.5em; margin-bottom: 0.5em;">аэропорт</div>, -а, <i>предл. об</i> аэропорте, в аэропорту <i>м (мн. аэропорт|ы, -ов)</i> <b><span style="color:#569cd6;font-weight:bold;">ចំណតអាកាសយាន</span>, <span style="color:#4ec9b0;font-weight:bold;">អាកាសយានដ្ឋាន</span></b>; встречать делегацию в аэропорту <b><span style="color:#c586c0;font-weight:bold;">ជួប</span><span style="color:#dcdcaa;font-weight:bold;">គណៈប្រតិភូ</span> <span style="color:#ce9178;font-weight:bold;">នៅ</span> <span style="color:#569cd6;font-weight:bold;">ចំណតអាកាសយាន</span></b>
б	<div style="font-size:1.5em; margin-bottom: 0.5em;">б</div><i>см.</i> <b>бы</b>
бабушка	<div style="font-size:1.5em; margin-bottom: 0.5em;">бабушка</div>, -и <i>ж (мн. бабуш|ки, -ек, -кам)</i> <b><span style="color:#569cd6;font-weight:bold;">ជីដូន</span>, <span style="color:#4ec9b0;font-weight:bold;">យាយ</span></b>; моей бабушке шестьдесят лет <b><span style="color:#c586c0;font-weight:bold;">ជីដូន</span><span style="color:#dcdcaa;font-weight:bold;">ខ្ញុំ</span><span style="color:#ce9178;font-weight:bold;">មាន</span><span style="color:#569cd6;font-weight:bold;">អាយុ</span><span style="color:#4ec9b0;font-weight:bold;">ហុកសិប</span><span style="color:#c586c0;font-weight:bold;">ឆ្នាំ</span></b>
багаж	<div style="font-size:1.5em; margin-bottom: 0.5em;">багаж</div>, багажа <i>м (мн. нет)</i> <b><span style="color:#569cd6;font-weight:bold;">អីវ៉ាន់</span>, <span style="color:#4ec9b0;font-weight:bold;">អីវ៉ាន់</span><span style="color:#c586c0;font-weight:bold;">អ្នក</span><span style="color:#dcdcaa;font-weight:bold;">ដំណើរ</span></b>; отправить что-л. багажом <b><span style="color:#ce9178;font-weight:bold;">ផ្ញើ</span><span style="color:#569cd6;font-weight:bold;">អីវ៉ាន់</span></b>; сдать багаж на хранение <b><span style="color:#4ec9b0;font-weight:bold;">ផ្ញើ</span><span style="color:#c586c0;font-weight:bold;">អីវ៉ាន់</span><span style="color:#dcdcaa;font-weight:bold;">ទុក</span></b>; сдать вещи в багаж <b><span style="color:#ce9178;font-weight:bold;">ផ្ញើ</span><span style="color:#569cd6;font-weight:bold;">របស់</span> (<span style="color:#4ec9b0;font-weight:bold;">ពេល</span><span style="color:#c586c0;font-weight:bold;">ធ្វើដំណើរ</span>)</b>
база	<div style="font-size:1.5em; margin-bottom: 0.5em;">база</div>, -ы <i>ж</i> 1. <b><span style="color:#569cd6;font-weight:bold;">មូលដ្ឋាន</span></b>; материальная база <b><span style="color:#4ec9b0;font-weight:bold;">មូលដ្ឋាន</span> <span style="color:#c586c0;font-weight:bold;">សំភារៈ</span></b> 2. <i>воен.</i> <b><span style="color:#dcdcaa;font-weight:bold;">មូលដ្ឋាន</span> <span style="color:#ce9178;font-weight:bold;">សឹក</span></b> 3. <b><span style="color:#569cd6;font-weight:bold;">ឃ្លាំង</span></b>; получить товары на базе <b><span style="color:#4ec9b0;font-weight:bold;">ទទួល</span><span style="color:#c586c0;font-weight:bold;">វត្ថុ</span><span style="color:#dcdcaa;font-weight:bold;">នានា</span> <span style="color:#ce9178;font-weight:bold;">នៅ</span> <span style="color:#569cd6;font-weight:bold;">ឃ្លាំង</span></b> ◇ туристская база <b><span style="color:#4ec9b0;font-weight:bold;">ជំរំ</span><span style="color:#c586c0;font-weight:bold;">ទេសចរ</span></b>
банка	<div style="font-size:1.5em; margin-bottom: 0.5em;">банка</div>, -и <i>ж (мн. бан|ки, -ок, -кам)</i> 1. <b><span style="color:#569cd6;font-weight:bold;">កំប៉ុង</span></b> <i>(стеклянная)</i>; <b><span style="color:#4ec9b0;font-weight:bold;">កំប៉ុង</span></b> <i>(жестяная)</i>; открыть банку консервов <b><span style="color:#c586c0;font-weight:bold;">បើក</span><span style="color:#dcdcaa;font-weight:bold;">សាច់</span> (<span style="color:#ce9178;font-weight:bold;">ត្រី</span>) <span style="color:#569cd6;font-weight:bold;">កំប៉ុង</span></b> 2. <i>мед.</i> <b><span style="color:#4ec9b0;font-weight:bold;">កែវ</span> <span style="color:#c586c0;font-weight:bold;">វ៉ង់ទូស</span></b>; ставить банки <b><span style="color:#dcdcaa;font-weight:bold;">ដាក់</span> <span style="color:#ce9178;font-weight:bold;">កែវ</span> <span style="color:#569cd6;font-weight:bold;">វ៉ង់ទូស</span></b>
бассейн	<div style="font-size:1.5em; margin-bottom: 0.5em;">бассейн</div>, -а <i>м</i> <b><span style="color:#569cd6;font-weight:bold;">អាងទឹក</span>, <span style="color:#4ec9b0;font-weight:bold;">ពី</span><span style="color:#c586c0;font-weight:bold;">ស៊ីន</span></b>; бассейн для плавания <b><span style="color:#dcdcaa;font-weight:bold;">អាងទឹក</span> (<span style="color:#ce9178;font-weight:bold;">សំរាប់</span> <span style="color:#569cd6;font-weight:bold;">ហែល</span>), <span style="color:#4ec9b0;font-weight:bold;">អាង</span> <span style="color:#c586c0;font-weight:bold;">ហែល</span> <span style="color:#dcdcaa;font-weight:bold;">ទឹក</span></b>
